Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Yahoo
NFG,National Fuel Gas Company Common Stock,$49.835,0.835,1.704%,4543130331.00,United States,,194919,Public Utilities,Oil/Gas Transmission,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NFG"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 49.56, ""fmt"": ""49.56""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""National Fuel Gas Company"", ""triggerable"": true, ""longName"": ""National Fuel Gas Company""}], ""error"": null}}"
NFH,New Frontier Health Corporation Ordinary Shares,$11.445,-0.045,-0.392%,1503380636.00,,2018,308212,Health Care,Hospital/Nursing Management,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NFH"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 11.4, ""fmt"": ""11.40""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""New Frontier Health Corporation"", ""triggerable"": true, ""longName"": ""New Frontier Health Corporation""}], ""error"": null}}"
NFJ,Virtus Dividend Interest & Premium Strategy Fund Common Shares of Beneficial Interest,$13.55,-0.19,-1.383%,1284561423.00,United States,2005,178669,Finance,Finance: Consumer Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NFJ"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 13.62, ""fmt"": ""13.62""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""AllianzGI NFJ Dividend, Interes"", ""triggerable"": true, ""longName"": ""Virtus Dividend, Interest & Premium Strategy Fund""}], ""error"": null}}"
NGA,Northern Genesis Acquisition Corp. Common Stock,$17.66,-0.18,-1.009%,705193469.00,United States,2020,1001181,Finance,Business Services,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""NGA"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 19.26, ""fmt"": ""19.26""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Northern Genesis Acquisition Co"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Northern Genesis Acquisition Corp.""}], ""error"": null}}"
NGAB,Northern Genesis Acquisition Corp. II Common Stock,$10.23,0.08,0.788%,0.00,,2021,79908,Finance,Business Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NGAB"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924260, ""fmt"": ""3:51PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 10.025, ""fmt"": ""10.02""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Northern Genesis Acquisition Co"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Northern Genesis Acquisition Corp. II""}], ""error"": null}}"
NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,$58.84,0.22,0.375%,41766767186.00,United Kingdom,,265171,Public Utilities,Natural Gas Distribution,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NGG"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 59.38, ""fmt"": ""59.38""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""National Grid Transco, PLC Nati"", ""triggerable"": true, ""longName"": ""National Grid plc""}], ""error"": null}}"
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,$2.43,-0.14,-5.447%,313878325.00,United States,2011,5093702,Energy,Oil Refining/Marketing,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NGL"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 2.36, ""fmt"": ""2.3600""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 4, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""NGL ENERGY PARTNERS LP"", ""triggerable"": true, ""longName"": ""NGL Energy Partners LP""}], ""error"": null}}"
NGS,Natural Gas Services Group Inc. Common Stock,$10.0601,-0.0899,-0.886%,135497465.00,United States,2002,16201,Energy,Oilfield Services/Equipment,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NGS"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 9.42, ""fmt"": ""9.42""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Natural Gas Services Group, Inc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Natural Gas Services Group, Inc.""}], ""error"": null}}"
NGVC,Natural Grocers by Vitamin Cottage Inc. Common Stock,$17.2045,0.3045,1.802%,388415278.00,United States,2012,49600,Consumer Services,Food Chains,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""NGVC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 17.62, ""fmt"": ""17.62""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Natural Grocers by Vitamin Cott"", ""triggerable"": true, ""longName"": ""Natural Grocers by Vitamin Cottage, Inc.""}], ""error"": null}}"
NGVT,Ingevity Corporation Common Stock ,$78.04,0.82,1.062%,3350630621.00,,2016,140470,Basic Industries,Major Chemicals,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NGVT"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 78.5, ""fmt"": ""78.50""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Ingevity Corporation"", ""triggerable"": true, ""longName"": ""Ingevity Corporation""}], ""error"": null}}"
NHF,NexPoint Strategic Opportunities Fund,$11.452,0.072,0.633%,522608768.00,,,46576,,,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""NHF"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 11.41, ""fmt"": ""11.41""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""NexPoint Strategic Opportunitie"", ""triggerable"": true, ""longName"": ""NexPoint Strategic Opportunities Fund""}], ""error"": null}}"
NHI,National Health Investors Inc. Common Stock,$75.65,1.68,2.271%,3418320295.00,United States,,218480,Consumer Services,Real Estate Investment Trusts,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""NHI"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 75.76, ""fmt"": ""75.76""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""National Health Investors, Inc."", ""triggerable"": true, ""longName"": ""National Health Investors, Inc.""}], ""error"": null}}"
NI,NiSource Inc Common Stock,$22.545,0.345,1.554%,8834477184.00,United States,,2963191,Public Utilities,Power Generation,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NI"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615925009, ""fmt"": ""4:03PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 23.45, ""fmt"": ""23.45""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""NiSource Inc"", ""triggerable"": true, ""longName"": ""NiSource Inc.""}], ""error"": null}}"
NID,Nuveen Intermediate Duration Municipal Term Fund Common Shares of Beneficial Interest,$14.0907,-0.0693,-0.489%,660989946.00,United States,2012,66279,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NID"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 14.19, ""fmt"": ""14.19""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Nuveen Intermediate Duration Mu"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Nuveen Intermediate Duration Municipal Term Fund""}], ""error"": null}}"
NIE,Virtus AllianzGI Equity & Convertible Income Fund Common Shares of Beneficial Interest,$27.87,-0.58,-2.039%,772248855.00,United States,2007,44522,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NIE"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 28.03, ""fmt"": ""28.03""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""AllianzGI Equity & Convertible "", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""AllianzGI Equity & Convertible Income Fund""}], ""error"": null}}"
NIM,Nuveen Select Maturities Municipal Fund Common Stock,$10.6383,-0.0017,-0.016%,132397505.00,United States,1992,15688,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NIM"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 10.66, ""fmt"": ""10.66""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Nuveen Select Maturities Munici"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Nuveen Select Maturities Municipal Fund""}], ""error"": null}}"
NINE,Nine Energy Service Inc. Common Stock,$3.33,0.09,2.778%,105079219.00,United States,2018,112274,Energy,Oilfield Services/Equipment,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""NINE"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 3.32, ""fmt"": ""3.3200""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 4, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Nine Energy Service, Inc."", ""triggerable"": true, ""longName"": ""Nine Energy Service, Inc.""}], ""error"": null}}"
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,$45.24,-0.79,-1.716%,70524917393.00,,2018,107014048,Capital Goods,Auto Manufacturing,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NIO"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 43.68, ""fmt"": ""43.68""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""NIO Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""NIO Limited""}], ""error"": null}}"
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund Common Shares of Beneficial Interest,$14.33,-0.05,-0.348%,187682074.00,,2013,29855,,,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""NIQ"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924780, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 14.51, ""fmt"": ""14.51""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Nuveenn Intermediate Duration Q"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Nuveen Intermediate Duration Quality Municipal Term Fund""}], ""error"": null}}"
NJR,NewJersey Resources Corporation Common Stock,$41.56,0.87,2.138%,4000168079.00,United States,,182026,Public Utilities,Oil/Gas Transmission,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NJR"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 42.14, ""fmt"": ""42.14""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""NewJersey Resources Corporation"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""New Jersey Resources Corporation""}], ""error"": null}}"
NKE,Nike Inc. Common Stock,$140.445,-0.745,-0.528%,221410139595.00,United States,,3014039,Consumer Non-Durables,Shoe Manufacturing,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""NKE"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 144.65, ""fmt"": ""144.65""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""Nike, Inc."", ""triggerable"": true, ""longName"": ""NIKE, Inc.""}], ""error"": null}}"
NKG,Nuveen Georgia Quality Municipal Income Fund ,$12.90,-0.12,-0.922%,134157575.00,United States,2002,9332,,,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""NKG"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924784, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 12.97, ""fmt"": ""12.97""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Nuveen Georgia Quality Municipa"", ""triggerable"": true, ""longName"": ""Nuveen Georgia Quality Municipal Income Fund""}], ""error"": null}}"
